objectid,sat_code,WOONPLAATSNAAM,DATUM_PLAATSING,DATUM_INGEBRUIKNAME,HOOFDSOORT,GEMNAAM,X,Y,POSTCODE,ID
"7921408",LTE,VOORHOUT,2020/08/30,2020/09/30,LTE,Teylingen,92748,470456,2215RA,8787357071
"7921409",LTE,WILP,2018/11/15,2018/12/15,LTE,Voorst,206554,470334,7384AP,939128099
"7921410",LTE,HILVERSUM,1998/02/02,2020/09/30,LTE,Hilversum,140019,470162,1211KK,1481615741
"7921411",LTE,ENSCHEDE,1999/05/20,2021/11/13,LTE,Enschede,260700,471270,7533CG,5722813012
"7921412",LTE,APELDOORN,1998/08/06,2021/03/31,LTE,Apeldoorn,193241,470342,7314AX,7852770976
"7921413",LTE,APELDOORN,2008/11/06,2021/03/04,LTE,Apeldoorn,191647,470331,7313EK,3637078769
"7921414",LTE,ZWOLLE,1998/08/06,2021/08/26,LTE,Zwolle,204320,499900,8014ZR,1349531813
"7921415",LTE,LELYSTAD,2005/07/01,2021/04/14,LTE,Lelystad,157140,499715,8245AB,6688242098
"7921416",LTE,HATTEM,1998/09/09,2021/07/10,LTE,Hattem,199493,499968,8051KE,8778606433
"7921417",LTE,ZWOLLE,2005/10/07,2021/07/18,LTE,Zwolle,203090,500077,8016KE,2770757683
"7921418",LTE,BEVERWIJK,2001/05/03,2020/09/30,LTE,Beverwijk,105464,500157,1941HD,5223573521
"7921419",LTE,PURMEREND,2004/04/22,2020/09/30,LTE,Purmerend,125300,500020,1447XX,6481710785
"7921420",LTE,BEVERWIJK,1998/05/19,2020/09/30,LTE,Beverwijk,104550,500290,1943BK,1861814964
"7921421",LTE,ASSENDELFT,2020/02/19,2020/03/19,LTE,Zaanstad,112373,500244,1566JA,7865376953
"7921422",LTE,OMMEN,2012/09/04,2018/05/28,LTE,Ommen,227957,500609,7731PM,4066308488
"7921423",LTE,WIJK AAN ZEE,1995/06/15,2020/07/03,LTE,Beverwijk,100918,500459,1949BA,7119978112
"7921424",LTE,PURMEREND,2004/11/26,2020/03/18,LTE,Purmerend,126407,500335,1447EG,7100650088
"7921425",LTE,ZWOLLE,1999/12/03,2020/10/13,LTE,Zwolle,207366,500535,8026PA,914438559
"7921426",LTE,WORMER,1995/07/21,2020/12/04,LTE,Wormerland,115113,500603,1531AD,9505852765
"7921427",LTE,VOLENDAM,2011/08/02,2020/03/26,LTE,Edam-Volendam,132537,500527,1131CW,1180272785
"7921428",LTE,ASSENDELFT,1997/02/21,2020/01/18,LTE,Zaanstad,113132,500656,1566JN,2662673361
"7921429",LTE,ZWOLLE,2000/08/14,2021/07/29,LTE,Zwolle,205172,500946,8013PE,1339583682
"7921430",LTE,VELSEN-NOORD,2020/11/10,2020/12/10,LTE,Beverwijk,102872,501037,1949AG,1797589524
"7921431",LTE,VOLENDAM,2019/04/09,2019/05/09,LTE,Edam-Volendam,133283,500813,1131CK,2679536294
"7921432",LTE,ZWOLLE,1996/11/14,2015/07/09,LTE,Zwolle,203800,501050,8017BE,4559589175
"7921433",LTE,LELYSTAD,1997/05/01,2021/04/30,LTE,Lelystad,161020,500820,8233GS,4145657979
"7921434",LTE,HEEMSKERK,2021/06/06,2021/07/06,LTE,Heemskerk,107259,501061,1966SN,2717037695
"7921435",LTE,PURMEREND,2006/12/29,2020/03/19,LTE,Purmerend,127540,500975,1445TG,9481335750
"7921436",LTE,LELYSTAD,2021/04/11,2021/05/11,LTE,Lelystad,162420,500936,8226CD,2308424074
"7921437",LTE,PURMEREND,2009/12/30,2016/06/14,LTE,Purmerend,126252,501018,1447CP,207143661
"7921438",LTE,WIJDEWORMER,1997/09/24,2020/03/19,LTE,Wormerland,121600,501100,1456NL,8354089861
"7921439",LTE,BEVERWIJK,2019/11/11,2019/12/11,LTE,Beverwijk,103816,501282,1944PB,4726021919
"7921440",LTE,WIJK AAN ZEE,2008/09/16,2020/02/06,LTE,Beverwijk,100833,501398,1949EC,4249164476
"7921441",LTE,WORMER,2005/12/30,2020/06/11,LTE,Wormerland,114857,501297,1531ME,2902307953
"7921442",LTE,BEVERWIJK,1995/09/07,2019/12/12,LTE,Beverwijk,106079,501397,1945TW,3282730185
"7921443",LTE,VOLENDAM,1996/06/14,2012/12/18,LTE,Edam-Volendam,133558,501203,1131WS,5570715290
"7921444",LTE,KLOOSTERHAAR,1999/06/14,2021/10/15,LTE,Hardenberg,242270,501960,7694BA,231223107
"7921445",LTE,LELYSTAD,2005/09/09,2021/04/20,LTE,Lelystad,163620,501210,8219PS,9724515379
"7921446",LTE,HEEMSKERK,2005/06/30,2020/09/30,LTE,Heemskerk,108260,501492,1967GC,4800926146
"7921447",LTE,ZWOLLE,2021/06/06,2021/07/06,LTE,Zwolle,203400,501706,8017JM,9750779496
"7921448",LTE,GIETHMEN,1999/08/24,2014/03/18,LTE,Ommen,222550,501950,8147RG,8426763818
"7921449",LTE,ZWOLLE,2003/12/29,2021/07/10,LTE,Zwolle,202344,501800,8017KZ,7647314411
"7921450",LTE,DALFSEN,1961/12/25,2017/11/10,LTE,Dalfsen,218550,501985,7722HV,4836293030
"7921451",LTE,KROMMENIE,2010/04/06,2021/03/25,LTE,Zaanstad,111384,501796,1562WB,7201694431
"7921452",LTE,LELYSTAD,2007/12/28,2021/10/26,LTE,Lelystad,167973,501741,8219PN,5900851975
"7921453",LTE,VOLENDAM,2004/09/10,2020/09/30,LTE,Edam-Volendam,132450,501800,1132JZ,5480416741
"7921454",LTE,ZWOLLE,2021/05/29,2021/06/29,LTE,Zwolle,202187,501978,8017JN,7371829791
"7921455",LTE,LELYSTAD,1999/10/13,2021/04/21,LTE,Lelystad,158755,501790,8243PR,7219960579
"7921456",LTE,PURMEREND,2003/11/14,2020/03/10,LTE,Purmerend,124385,501924,1448TA,1537885991
"7921457",LTE,ZWOLLE,1997/09/19,2021/07/21,LTE,Zwolle,204226,502136,8012BW,4833029608
"7921458",LTE,WORMERVEER,2004/07/15,2020/09/30,LTE,Zaanstad,113698,502072,1521RE,6803753848
"7921459",LTE,PURMEREND,1999/01/19,2012/12/19,LTE,Purmerend,125505,501990,1441EC,6305301337
"7921460",LTE,LELYSTAD,2011/11/07,2021/04/28,LTE,Lelystad,162539,501980,8212EE,586085303
"7921461",LTE,ZALK,2000/08/24,2021/04/16,LTE,Kampen,194533,502146,8276AW,2863814638
"7921462",LTE,LELYSTAD,2000/12/22,2021/06/16,LTE,Lelystad,159880,502046,8243KA,6691935868
"7921463",LTE,OMMEN,2011/01/17,2021/10/19,LTE,Ommen,230466,502630,7731TV,2284170589
"7921464",LTE,PURMEREND,1995/05/22,2013/01/28,LTE,Purmerend,126362,502166,1443VC,3202580711
"7921465",LTE,KROMMENIE,2020/04/11,2020/05/11,LTE,Zaanstad,112782,502266,1561TZ,4771980968
"7921466",LTE,PURMEREND,1996/10/08,2020/09/30,LTE,Purmerend,127080,502230,1443XJ,1897102455
"7921467",LTE,LELYSTAD,2001/09/24,2021/10/05,LTE,Lelystad,165014,502173,8219PK,7242121374
"7921468",LTE,HEEMSKERK,2003/10/14,2019/12/12,LTE,Heemskerk,105678,502455,1964RM,7548725791
"7921469",LTE,DRONTEN,2021/05/16,2021/06/16,LTE,Dronten,185483,502311,8251PX,1633918676
"7921470",LTE,DALFSEN,1997/03/25,2014/04/24,LTE,Dalfsen,214513,502590,7722RP,4642479433
"7921471",LTE,ZWOLLE,1996/05/28,2020/09/03,LTE,Zwolle,202550,502460,8011CC,6649818522
"7921472",LTE,OMMEN,1999/02/10,2014/03/18,LTE,Ommen,226661,502806,7731PB,8490978315
"7921473",LTE,ZWOLLE,2004/10/05,2021/10/20,LTE,Zwolle,203599,502528,8012EG,2968035184
"7921474",LTE,ZWOLLE,2021/02/19,2021/03/19,LTE,Zwolle,201150,502540,8041BL,1020428891
"7921475",LTE,ZWOLLE,2012/09/13,2021/09/02,LTE,Zwolle,204988,502610,8025BK,2961424232
"7921476",LTE,BEERZERVELD,2009/06/26,2021/10/18,LTE,Ommen,234784,503033,7736PT,3891939896
"7921230",LTE,DORST,2008/11/21,2019/03/23,LTE,Oosterhout,120789,402665,4849RC,9449131156
"7921231",LTE,BREDA,1997/06/26,2020/07/22,LTE,Breda,113310,402750,4826ED,5535025611
"7921232",LTE,SCHIJNDEL,1996/11/19,2020/05/06,LTE,Schijndel,160040,402640,5482VR,9780267569
"7921233",LTE,OOSTERHOUT NB,1996/07/04,2020/07/11,LTE,Oosterhout,118221,402773,4904SN,250700663
"7921234",LTE,GEMONDE,2005/12/29,2020/04/29,LTE,Sint-Michielsgestel,152722,402702,5291PD,5209086741
"7921235",LTE,STAMPERSGAT,2002/10/17,2014/10/08,LTE,Halderberge,89600,403236,4754AA,7263413209
"7921236",LTE,ESCH,2002/12/17,2020/09/30,LTE,Haaren,147879,402837,5296KB,7392928536
"7921237",LTE,LOON OP ZAND,1997/02/27,2020/04/17,LTE,Loon op Zand,133040,403000,5175NV,6072596747
"7921238",LTE,OUDENBOSCH,1996/07/04,2020/05/15,LTE,Halderberge,96085,403390,4731TV,8000747489
"7921239",LTE,BREDA,2005/05/09,2018/01/19,LTE,Breda,109856,403271,4822RM,9490086385
"7921240",LTE,VEGHEL,2021/01/12,2021/02/12,LTE,Veghel,165708,403198,5461JN,1618922934
"7921241",LTE,BOXMEER,2010/03/01,2020/10/08,LTE,Boxmeer,195702,403366,5827AJ,4007228101
"7921242",LTE,BIEZENMORTEL,2012/06/04,2020/05/20,LTE,Haaren,140613,403244,5074NG,1839552593
"7921243",LTE,BOXTEL,2002/12/11,2020/04/14,LTE,Boxtel,150200,403300,5283SJ,3897805778
"7921244",LTE,OOSTERHOUT NB,2006/09/27,2020/07/23,LTE,Oosterhout,120025,403431,4903RJ,1154297730
"7921245",LTE,SINT PHILIPSLAND,2021/06/14,2021/07/14,LTE,Tholen,70805,404030,4675PZ,4663275014
"7921246",LTE,DONGEN,2000/07/10,2020/07/09,LTE,Dongen,122950,403480,5107NG,178978279
"7921247",LTE,BREDA,1999/01/19,2013/10/31,LTE,Breda,108275,403600,4823ZC,2606610062
"7921248",LTE,DONGEN,2020/08/30,2020/09/30,LTE,Dongen,124773,403547,5104CR,3872176129
"7921249",LTE,VEGHEL,1997/09/24,2020/07/24,LTE,Veghel,167205,403621,5467HA,602684496
"7921250",LTE,BREDA,1998/08/18,2020/07/06,LTE,Breda,112220,403825,4825BP,9458849169
"7921251",LTE,VEGHEL,2001/08/09,2020/09/09,LTE,Veghel,163303,403747,5462GH,9472120609
"7921252",LTE,VEGHEL,2011/08/18,2020/12/02,LTE,Veghel,166843,403925,5467JZ,1648047724
"7921253",LTE,BIEZENMORTEL,2020/08/30,2020/09/30,LTE,Haaren,141922,403978,5074RS,1330309607
"7921254",LTE,VUGHT,2012/09/24,2020/07/15,LTE,Haaren,149180,404031,5296PA,1468784236
"7921255",LTE,BREDA,2012/04/25,2020/08/06,LTE,Breda,110459,404228,4823EE,122564971
"7921256",LTE,DONGEN,2008/11/13,2020/05/28,LTE,Dongen,124165,404282,5104JP,5804454427
"7921257",LTE,OOSTERHOUT NB,1999/02/26,2020/11/17,LTE,Oosterhout,118110,404329,4904AN,2659146613
"7921258",LTE,ZEVENBERGEN,2011/03/02,2020/05/20,LTE,Moerdijk,100216,404603,4761PX,5580426519
"7921259",LTE,SCHIJNDEL,2005/06/13,2020/05/14,LTE,Schijndel,158685,404317,5482WL,9389801302
"7921260",LTE,SCHIJNDEL,1998/12/14,2020/05/22,LTE,Schijndel,157200,404360,5481HC,1199709563
"7921261",LTE,HELVOIRT,2005/04/29,2020/04/16,LTE,Haaren,144467,404387,5268KJ,790110401
"7921262",LTE,LANDHORST,2004/12/15,2020/09/24,LTE,Sint Anthonis,182855,404573,5445NM,6178520719
"7921263",LTE,DONGEN,2020/03/08,2020/04/08,LTE,Dongen,123756,404596,5102DB,5581062526
"7921264",LTE,OOSTERHOUT NB,2021/01/23,2021/02/23,LTE,Oosterhout,119318,404634,4903SC,6147134034
"7921265",LTE,OOSTERHOUT NB,1999/06/08,2020/09/30,LTE,Oosterhout,116880,404730,4904SE,7004163990
"7921266",LTE,VEGHEL,2005/06/07,2020/05/01,LTE,Veghel,165828,404691,5461XL,3449257014
"7921267",LTE,LOON OP ZAND,2005/06/15,2020/09/03,LTE,Loon op Zand,133434,404928,5175CC,9551006391
"7921268",LTE,STANDAARBUITEN,1999/12/30,2020/05/11,LTE,Moerdijk,96105,405275,4758SE,1984657259
"7921269",LTE,VUGHT,2020/06/30,2020/07/30,LTE,Vught,147411,405064,5262LK,5324655290
"7921270",LTE,LEDEACKER,1996/07/23,2019/05/29,LTE,Sint Anthonis,189300,405200,5846AM,690691179
"7921271",LTE,SAMBEEK,2011/05/03,2014/03/05,LTE,Boxmeer,194979,405383,5836AC,9335203603
"7921272",LTE,FIJNAART,2007/12/20,2020/05/26,LTE,Moerdijk,91410,405635,4793ER,7810199068
"7921273",LTE,BOXMEER,2012/01/02,2020/10/22,LTE,Boxmeer,193723,405504,5831AR,8127676212
"7921274",LTE,SIEBENGEWALD,2008/11/05,2020/12/10,LTE,Bergen,202200,405635,5853GD,7771948037
"7921275",LTE,SIEBENGEWALD,2007/11/13,2020/09/30,LTE,Bergen,204005,405660,5853GA,4514516130
"7921276",LTE,HELVOIRT,1961/12/25,2020/05/28,LTE,Haaren,144396,405466,5268BC,4236383557
"7921277",LTE,DINTELOORD,2010/03/12,2021/11/06,LTE,Steenbergen,84720,405955,4671CD,6058416693
"7921278",LTE,AFFERDEN,1997/04/23,2020/11/05,LTE,Bergen,197720,405720,5851AG,1229196203
"7921279",LTE,VUGHT,1996/11/13,2020/04/30,LTE,Vught,148257,405568,5262JD,871309140
"7921280",LTE,BOXMEER,1999/07/16,2020/09/22,LTE,Boxmeer,192710,405710,5831AP,5009456635
"7921281",LTE,OOSTERHOUT NB,2005/05/12,2021/01/28,LTE,Oosterhout,118710,405700,4902ZP,1145854809
"7921282",LTE,FIJNAART,1996/06/25,2020/05/19,LTE,Moerdijk,90223,406018,4793RJ,5421929958
"7921283",LTE,VEGHEL,2006/06/30,2020/05/07,LTE,Veghel,167549,405664,5464RA,2472727610
"7921284",LTE,VUGHT,1996/03/01,2020/04/24,LTE,Vught,145800,405700,5263LT,5751881155
"7921285",LTE,OOSTERHOUT NB,2012/06/25,2020/09/30,LTE,Oosterhout,116734,405875,4904TE,8086103291
"7921286",LTE,SINT-MICHIELSGESTEL,1997/08/08,2020/09/30,LTE,Sint-Michielsgestel,152651,405747,5271BA,1829146961
"7921287",LTE,SINT-MICHIELSGESTEL,2004/10/01,2020/10/22,LTE,Sint-Michielsgestel,151168,405822,5271VN,1906178634
"7921288",LTE,TERHEIJDEN,2009/09/01,2020/07/15,LTE,Drimmelen,111630,406048,4844VL,9325640684
"7921289",LTE,LOON OP ZAND,1997/02/19,2020/07/24,LTE,Loon op Zand,132260,406000,5171RA,869628682
"7921290",LTE,OOSTERHOUT NB,1998/04/08,2020/09/30,LTE,Oosterhout,118150,406130,4901KD,6671981609
"7921291",LTE,DONGEN,2000/12/05,2021/03/08,LTE,Dongen,125928,406141,5106NE,8917394096
"7921292",LTE,DOETINCHEM,2002/04/02,2019/06/26,LTE,Doetinchem,218513,441227,7004GN,2407205424
"7921293",LTE,ARNHEM,1995/09/01,2020/10/07,LTE,Arnhem,187300,440980,6843GW,9558240614
"7921294",LTE,CULEMBORG,2010/11/29,2016/10/26,LTE,Culemborg,143887,440924,4101BW,7126365953
"7921295",LTE,ROTTERDAM,1997/01/16,2019/11/04,LTE,Rotterdam,87136,441375,3046ND,8700892116
"7921296",LTE,WESTERVOORT,2021/05/03,2021/06/03,LTE,Westervoort,196072,441124,6931KA,4140710902
"7921297",LTE,WINTERSWIJK,2000/09/12,2021/09/18,LTE,Winterswijk,247092,441830,7102EG,6981830472
"7921298",LTE,MAASDIJK,1998/08/04,2020/09/30,LTE,Westland,74676,441719,2676VP,1652712028
"7921299",LTE,WEHL,2009/12/31,2016/09/15,LTE,Doetinchem,212202,441421,7031BW,9093733948
"7921300",LTE,ROTTERDAM,1996/11/13,2019/11/26,LTE,Rotterdam,91500,441500,3053DK,6455002300
"7921301",LTE,ARNHEM,2011/11/25,2020/11/11,LTE,Arnhem,190362,441237,6835EA,5476421373
"7921302",LTE,CAPELLE AAN DEN IJSSEL,2012/08/30,2019/12/02,LTE,Capelle aan den IJssel,98377,441436,2908MB,4172701043
"7921303",LTE,RHENEN,2000/05/19,2021/01/19,LTE,Rhenen,167023,441144,3911TT,1156061095
"7921304",LTE,RHENEN,1997/09/01,2017/05/30,LTE,Rhenen,168659,441162,3911AZ,6324050954
"7921305",LTE,LEXMOND,1997/07/01,2020/09/30,LTE,Zederik,131300,441200,4128BN,317919188
"7921306",LTE,ROTTERDAM,2004/07/05,2019/11/20,LTE,Rotterdam,93565,441540,3054EC,2521820110
"7921307",LTE,DUIVEN,2005/09/21,2021/05/11,LTE,Duiven,198487,441392,6921RW,6646786429
"7921308",LTE,ARNHEM,1994/05/26,2020/11/26,LTE,Arnhem,190906,441512,6832DL,9580518082
"7921309",LTE,ROTTERDAM,1996/08/30,2019/12/12,LTE,Rotterdam,96770,441800,3069VM,8476053224
"7921310",LTE,CAPELLE AAN DEN IJSSEL,1996/05/21,2019/12/09,LTE,Capelle aan den IJssel,99488,441769,2908LJ,544063877
"7921311",LTE,DRIEL,1999/01/18,2020/10/23,LTE,Overbetuwe,184366,441568,6665CE,9198082547
"7921313",LTE,ARNHEM,2002/12/09,2020/12/08,LTE,Arnhem,189646,441675,6841HN,3643706661
"7921314",LTE,ARNHEM,2020/10/18,2020/11/18,LTE,Arnhem,189750,441723,6841HN,8171412388
"7921315",LTE,NIEUWERKERK AAN DEN IJSS,1995/07/24,2019/12/05,LTE,Zuidplas,101920,441889,2911AE,9554438610
"7921316",LTE,WESTERVOORT,1999/11/05,2021/09/16,LTE,Westervoort,194900,441777,6931CZ,1345010082
"7921317",LTE,WINTERSWIJK,2007/12/28,2015/01/12,LTE,Winterswijk,245787,442490,7102DW,3588552207
"7921318",LTE,ARNHEM,2005/08/04,2020/09/28,LTE,Arnhem,189827,441786,6841HN,4933836283
"7921319",LTE,WAGENINGEN,2020/10/19,2020/11/19,LTE,Wageningen,174014,441754,6701CL,8774486239
"7921320",LTE,MAASVLAKTE,2003/12/22,2019/11/15,LTE,Rotterdam,60772,442641,3199KB,1490458123
"7921321",LTE,ROTTERDAM,1996/07/18,2020/04/30,LTE,Rotterdam,93800,442150,3055VD,2765529128
"7921322",LTE,WEHL,2021/09/26,2021/10/26,LTE,Doetinchem,214466,442155,7006JZ,4226301042
"7921323",LTE,VIANEN,1999/04/09,2020/05/05,LTE,Vianen,134521,441929,4131NV,1667181642
"7921324",LTE,ROTTERDAM,2006/12/21,2019/11/27,LTE,Rotterdam,92652,442282,3053PM,3062425060
"7921325",LTE,RHENEN,1997/02/20,2020/11/12,LTE,Rhenen,167876,441936,3911DS,5928770839
"7921326",LTE,ROTTERDAM,2007/11/05,2020/09/30,LTE,Rotterdam,98960,442240,3068GW,6113872087
"7921327",LTE,ROTTERDAM,1998/05/19,2019/12/01,LTE,Rotterdam,98340,442260,3069MD,8408271739
"7921328",LTE,MAASDIJK,1997/03/25,2019/10/28,LTE,Westland,72810,442638,2676BK,2119636069
"7921329",LTE,MAURIK,2020/07/19,2020/08/19,LTE,Buren,158532,441965,4021BE,607969032
"7921330",LTE,WAGENINGEN,1996/07/19,2020/10/07,LTE,Wageningen,173253,442013,6702BV,8083333421
"7921331",LTE,DUIVEN,1999/04/21,2018/01/24,LTE,Duiven,196344,442165,6921RL,8874474379
"7921332",LTE,ARNHEM,2000/07/03,2020/10/01,LTE,Arnhem,193268,442142,6827AV,9332758515
"7921333",LTE,RENKUM,1996/03/12,2020/11/18,LTE,Renkum,177964,442049,6866NN,3786817711
"7921334",LTE,ARNHEM,1999/05/26,2020/11/11,LTE,Arnhem,190680,442227,6832AD,375352473
"7921335",LTE,VIANEN,2003/01/03,2020/04/08,LTE,Vianen,136125,442201,4124AC,4259610920
"7921336",LTE,DOETINCHEM,1988/12/15,2014/02/12,LTE,Doetinchem,217020,442560,7001DR,7282746119
"7921337",LTE,SCHALKWIJK,2011/03/03,2020/06/17,LTE,Houten,142595,442256,3998NH,4911061811
"7921338",LTE,WIJK BIJ DUURSTEDE,2010/01/15,2020/11/03,LTE,Wijk bij Duurstede,150327,442245,3961MB,5240109708
"7921339",LTE,WAGENINGEN,2021/02/18,2021/03/18,LTE,Wageningen,175257,442298,6703HD,1348584850
"7921340",LTE,WAGENINGEN,2011/05/18,2020/11/26,LTE,Wageningen,176039,442327,6703ED,5985186349
"7921341",LTE,WAGENINGEN,2001/07/26,2020/12/09,LTE,Wageningen,174295,442373,6707AT,5243963905
"7921312",LTE,DOETINCHEM,2021/02/17,2021/03/17,LTE,Doetinchem,215838,441899,7006GJ,4733513783
"7921342",LTE,DOETINCHEM,2012/05/25,2017/10/23,LTE,Doetinchem,217873,442835,7002AN,77926846
"7921343",LTE,HOEK VAN HOLLAND,2004/11/17,2019/10/29,LTE,Rotterdam,69292,443210,3151ZC,9940988308
"7921344",LTE,DOETINCHEM,2020/08/29,2020/09/29,LTE,Doetinchem,215925,442883,7008AR,9821108550
"7921345",LTE,WINTERSWIJK,2012/02/20,2021/03/24,LTE,Winterswijk,242846,443342,7119AB,6429439703
"7921346",LTE,ROTTERDAM,2009/09/03,2020/01/09,LTE,Rotterdam,100592,442919,3059LE,7506266168
"7921347",LTE,WINTERSWIJK,1997/09/17,2021/09/11,LTE,Winterswijk,246340,443520,7101DL,8751788287
"7921348",LTE,DE LIER,1995/06/27,2019/11/01,LTE,Westland,75510,443375,2678AH,8729028038
"7921349",LTE,DOETINCHEM,1999/05/17,2014/09/22,LTE,Doetinchem,218841,443152,7002KL,8512958665
"7921350",LTE,STOLWIJK,1997/03/25,2019/12/16,LTE,Vlist,112800,442933,2821XS,1457436331
"7921351",LTE,LOPIK,2000/04/07,2020/07/27,LTE,Lopik,124633,442850,3411DG,4476116849
"7921352",LTE,WINTERSWIJK,2006/09/29,2015/01/07,LTE,Winterswijk,245326,443614,7102GB,4616874034
"7921353",LTE,AMERSFOORT,2021/09/06,2021/10/06,LTE,Amersfoort,156294,468423,3828MV,8772561996
"7921354",LTE,BAARN,1998/10/28,2021/02/02,LTE,Baarn,147323,468450,3743JS,4127586912
"7921355",LTE,NIJKERK,1999/09/16,2020/08/04,LTE,Amersfoort,158600,468450,3829NC,4708716776
"7921356",LTE,HOOG-SOEREN,2009/11/24,2021/03/03,LTE,Apeldoorn,183966,468606,7346AK,6144943561
"7921357",LTE,WARMOND,2019/09/24,2019/10/24,LTE,Teylingen,94705,468960,2361EV,6467974547
"7921358",LTE,SASSENHEIM,1996/11/13,2013/10/10,LTE,Teylingen,93371,468981,2171AJ,480699638
"7921359",LTE,ENSCHEDE,2021/07/25,2021/08/25,LTE,Enschede,252221,469580,7548AW,7950064569
"7921360",LTE,MIJDRECHT,1995/07/28,2020/09/10,LTE,De Ronde Venen,119695,468772,3641RR,7524397836
"7921361",LTE,KATWIJK AAN ZEE,2005/01/04,2019/11/06,LTE,Katwijk,88675,469175,2221BJ,2864791814
"7921362",LTE,ENSCHEDE,2006/11/02,2018/02/28,LTE,Enschede,257850,469806,7541WC,8568122305
"7921363",LTE,HOOGLAND,1999/03/12,2013/06/14,LTE,Amersfoort,154637,468745,3828NG,3970029881
"7921364",LTE,ENSCHEDE,1997/03/25,2021/09/22,LTE,Enschede,259300,469850,7535AT,6454981125
"7921365",LTE,BAARN,2007/09/27,2020/09/23,LTE,Baarn,149147,468774,3742XM,5931206572
"7921366",LTE,LOOSDRECHT,2000/03/27,2020/09/30,LTE,Wijdemeren,134067,468841,1231NS,1571079079
"7921367",LTE,MIJDRECHT,2005/06/02,2020/09/30,LTE,De Ronde Venen,120526,468937,3641SK,8600001896
"7921368",LTE,NIJKERK,2009/05/08,2020/08/12,LTE,Nijkerk,163618,468834,3862PD,4408367897
"7921369",LTE,ENSCHEDE,2010/12/02,2014/03/19,LTE,Enschede,254841,469963,7545PB,1441329849
"7921370",LTE,APELDOORN,2002/12/12,2021/03/26,LTE,Apeldoorn,193935,469135,7311ST,6598469752
"7921371",LTE,ENSCHEDE,2005/02/21,2021/10/27,LTE,Enschede,256600,470050,7545GB,1393454471
"7921372",LTE,BAARN,1998/07/17,2020/10/29,LTE,Baarn,147790,469020,3743KM,5375254321
"7921373",LTE,MIJDRECHT,2005/02/15,2020/05/26,LTE,De Ronde Venen,118803,469180,3642EZ,471781300
"7921374",LTE,APELDOORN,2008/11/14,2021/03/02,LTE,Apeldoorn,191900,469215,7313HK,461768464
"7921375",LTE,APELDOORN,2011/12/14,2014/07/22,LTE,Apeldoorn,198299,469279,7325AH,3254365597
"7921376",LTE,HARFSEN,2001/06/21,2018/05/01,LTE,Lochem,216425,469475,7217PG,4702808847
"7921377",LTE,WILP,1999/02/16,2013/12/05,LTE,Voorst,203700,469350,7384CW,5167702370
"7921378",LTE,BAARN,2012/09/26,2020/09/23,LTE,Baarn,145850,469151,3744ML,6561099640
"7921379",LTE,APELDOORN,2010/12/22,2021/03/17,LTE,Apeldoorn,195416,469350,7321ZW,7060238216
"7921380",LTE,HILVERSUM,1996/12/13,2020/06/17,LTE,Hilversum,140436,469213,1213RW,3156466440
"7921381",LTE,HILVERSUM,2000/05/24,2020/02/28,LTE,Hilversum,141863,469258,1213PA,8371632751
"7921382",LTE,AMERSFOORT,1997/11/05,2020/07/23,LTE,Amersfoort,151850,469250,3828NL,1849627998
"7921383",LTE,APELDOORN,2021/02/10,2021/03/10,LTE,Apeldoorn,194742,469409,7311ND,6618582277
"7921384",LTE,ENSCHEDE,1996/12/04,2021/11/03,LTE,Enschede,263353,470459,7534XC,1458665644
"7921385",LTE,GARDEREN,2007/04/12,2020/08/12,LTE,Barneveld,176785,469392,3776LN,4585326686
"7921386",LTE,HILVERSUM,2021/09/20,2021/10/20,LTE,Hilversum,139235,469386,1215NS,992017280
"7921387",LTE,MARKELO,2012/03/15,2019/10/08,LTE,Hof van Twente,233363,470065,7475MR,4232083825
"7921388",LTE,APELDOORN,1998/08/06,2021/03/02,LTE,Apeldoorn,195880,469685,7321CG,3909870779
"7921389",LTE,APELDOORN,1996/11/01,2021/08/19,LTE,Apeldoorn,194490,469700,7311LE,592082151
"7921390",LTE,ENSCHEDE,2003/12/24,2020/11/24,LTE,Enschede,252861,470526,7547TA,5764785899
"7921391",LTE,NOORDWIJK ZH,2021/03/21,2021/04/21,LTE,Noordwijk,89876,470012,2201CZ,2486755753
"7921392",LTE,NIEUWE-WETERING,1993/12/10,2019/10/25,LTE,Kaag en Brasem,102865,469881,2376BH,9531466425
"7921393",LTE,BAARN,1999/08/13,2020/09/30,LTE,Baarn,147480,469620,3743CM,2877035049
"7921394",LTE,ENSCHEDE,2005/04/01,2019/02/12,LTE,Enschede,262289,470776,7534LJ,5211055521
"7921395",LTE,JOPPE,2002/12/11,2021/05/26,LTE,Lochem,212146,469969,7214EH,8832084263
"7921396",LTE,BECKUM,1999/02/24,2021/08/09,LTE,Hengelo,247550,470530,7554PM,3306557736
"7921397",LTE,BAARN,2004/01/07,2020/10/16,LTE,Baarn,147910,469675,3741GB,4978434454
"7921398",LTE,HILVERSUM,2012/03/30,2020/04/02,LTE,Hilversum,138352,469704,1216JE,2893827127
"7921399",LTE,APELDOORN,2004/02/18,2021/04/07,LTE,Apeldoorn,197175,469915,7325DZ,8542306546
"7921400",LTE,LOENEN AAN DE VECHT,2012/07/02,2019/11/30,LTE,Loenen,129597,469806,3632AJ,8055535679
"7921401",LTE,NIJKERK,1996/07/03,2020/08/13,LTE,Nijkerk,161370,469755,3862SL,6574053990
