's-Gravenhage,UMTS,3.0,80374,456046
's-Gravenhage,LTE,20.5,78685,454071
's-Gravenhage,GSM 1800,27.0,81225.7321,456084
's-Gravenhage,UMTS,46.8,77445,450871
's-Gravenhage,UMTS,3.0,80673,457325
's-Gravenhage,UMTS,22.6,82569,455232
's-Gravenhage,UMTS,45.0,79060,451322
's-Gravenhage,UMTS,3.0,84406,451262
's-Gravenhage,UMTS,16.2,81000,454152
's-Gravenhage,LTE,37.4,81748,456620
's-Gravenhage,UMTS,33.0,86693,453452
's-Gravenhage,UMTS,32.2,81640,453017
's-Gravenhage,UMTS,36.2,76770,452235
's-Gravenhage,UMTS,41.3,82903,455222
's-Gravenhage,UMTS,31.5,85700,453425
's-Gravenhage,LTE,16.2,80998.2679,454149
's-Gravenhage,LTE,24.9,75120.6699,454157.5
's-Gravenhage,GSM 1800,33.6,79802,454900
's-Gravenhage,GSM 900,22.0,82360,453825
's-Gravenhage,UMTS,22.6,81238,457108
's-Gravenhage,UMTS,23.0,77850,456355
's-Gravenhage,GSM 900,19.4,81112,454261
's-Gravenhage,LTE,24.0,88695.6699,452047.5
's-Gravenhage,UMTS,38.6,82880,455255
's-Gravenhage,UMTS,23.9,82508,456612
's-Gravenhage,GSM 900,21.1,81762,454747
's-Gravenhage,GSM 1800,63.9,76772,453800
's-Gravenhage,UMTS,25.7,78526,451542
's-Gravenhage,UMTS,30.6,79635,457112
's-Gravenhage,GSM 900,23.0,77851.7321,456349
's-Gravenhage,UMTS,41.2,82221,454005
's-Gravenhage,GSM 1800,26.9,82813.7321,455930
's-Gravenhage,GSM 900,0.0,81500,454895
's-Gravenhage,GSM 1800,31.6,80150,451184
's-Gravenhage,LTE,35.3,76769.6699,452212.5
's-Gravenhage,UMTS,20.4,79225,459302
's-Gravenhage,LTE,29.9,83091,453906
's-Gravenhage,LTE,26.4,80674.2679,455121
's-Gravenhage,LTE,57.0,80455.6699,454547.5
's-Gravenhage,LTE,18.0,78494,454890
's-Gravenhage,GSM 1800,18.9,81435,454960
's-Gravenhage,GSM 900,3.0,82072,455307
's-Gravenhage,GSM 900,5.0,85370,456469
's-Gravenhage,GSM 1800,27.7,81638.3301,456915.5
's-Gravenhage,GSM 1800,8.0,79304.3301,456597.5
's-Gravenhage,GSM 900,0.0,80925,455290
's-Gravenhage,GSM 900,20.9,77309.7321,452135
's-Gravenhage,GSM 900,25.8,81650,457598
's-Gravenhage,GSM 1800,3.0,83245,455004
's-Gravenhage,GSM 1800,30.7,79171.3301,457919.5
's-Gravenhage,GSM 1800,34.4,79426.3301,456525.5
's-Gravenhage,GSM 1800,35.0,78061.5637,450051.247
's-Gravenhage,GSM 1800,2.0,87261,454195
's-Gravenhage,GSM 900,29.2,81654,453018
's-Gravenhage,GSM 1800,32.2,81642,453012
's-Gravenhage,GSM 1800,22.7,84805,450322
's-Gravenhage,GSM 1800,3.0,81293,455118
's-Gravenhage,GSM 1800,34.0,77177,451470
's-Gravenhage,GSM 1800,42.2,80255,453750
's-Gravenhage,UMTS,40.1,83525,455193
's-Gravenhage,GSM 1800,30.8,78102,455400
's-Gravenhage,GSM 1800,3.0,82838,455097
's-Gravenhage,GSM 1800,28.7,84786.7321,457396
's-Gravenhage,GSM 1800,37.5,82885,455250
's-Gravenhage,GSM 1800,31.5,85702,453420
's-Gravenhage,GSM 1800,15.0,87002,454000
's-Gravenhage,GSM 1800,31.5,82202,454830
's-Gravenhage,LTE,48.6,77443,450866
's-Gravenhage,UMTS,23.8,80430,452569
's-Gravenhage,GSM 1800,36.0,82217,454837
's-Gravenhage,GSM 1800,3.0,81189,455128
's-Gravenhage,UMTS,21.0,83860,453645
's-Gravenhage,UMTS,25.0,82675,453250
's-Gravenhage,LTE,26.9,82886.6699,454027.5
's-Gravenhage,UMTS,38.6,84950,457255
's-Gravenhage,UMTS,22.8,77338,451901
's-Gravenhage,GSM 1800,28.4,80993.3301,454732.5
's-Gravenhage,LTE,27.5,82253.2679,458247
's-Gravenhage,GSM 900,30.0,81104.3301,455197.5
's-Gravenhage,UMTS,43.2,81590,452189
's-Gravenhage,GSM 1800,38.0,78784,452609
's-Gravenhage,GSM 900,28.0,80693.7321,457358
's-Gravenhage,UMTS,22.8,81430,454965
's-Gravenhage,LTE,27.0,77850,456348
's-Gravenhage,GSM 900,31.5,85700,453418
's-Gravenhage,UMTS,12.0,86490,452455
's-Gravenhage,GSM 1800,42.0,78102,453300
's-Gravenhage,GSM 900,2.0,87261,454205
's-Gravenhage,GSM 1800,25.7,78528,451537
's-Gravenhage,LTE,32.0,79703.2679,459366
's-Gravenhage,GSM 1800,19.9,78825,455440
's-Gravenhage,GSM 1800,58.0,84090,453800
's-Gravenhage,GSM 1800,25.8,81655,457600
's-Gravenhage,GSM 1800,22.6,81242.3301,457103.5
's-Gravenhage,GSM 1800,39.5,83255,455000
's-Gravenhage,GSM 1800,41.4,81778,453259
's-Gravenhage,GSM 1800,0.0,81254,456618
's-Gravenhage,GSM 1800,18.7,79921,452977
's-Gravenhage,GSM 1800,57.8,82105,455300
's-Gravenhage,GSM 1800,3.0,84406,451255
's-Gravenhage,GSM 1800,47.8,84555,456550
's-Gravenhage,GSM 1800,37.6,80230,453770
's-Gravenhage,GSM 1800,30.8,81402,453300
's-Gravenhage,GSM 1800,3.0,81888,453797
's-Gravenhage,GSM 1800,37.4,81752,456620
's-Gravenhage,GSM 1800,22.3,81693.3301,453549.5
's-Gravenhage,LTE,28.0,80687.6699,457356.5
's-Gravenhage,GSM 900,21.0,83860,453638
's-Gravenhage,UMTS,43.5,80250,453755
's-Gravenhage,LTE,29.5,78035,455324
's-Gravenhage,UMTS,35.7,83475,453250
's-Gravenhage,GSM 1800,39.0,82971.3301,455843.5
's-Gravenhage,GSM 1800,19.0,79335,453560
's-Gravenhage,GSM 1800,28.2,79370.7321,456685
's-Gravenhage,GSM 1800,25.5,78516,452708
's-Gravenhage,UMTS,56.5,82278,454158
's-Gravenhage,GSM 1800,46.8,77447,450866
's-Gravenhage,LTE,20.3,79223,459300
's-Gravenhage,GSM 900,25.7,78526,451535
's-Gravenhage,GSM 1800,22.5,78255,454410
's-Gravenhage,LTE,25.2,80235.2679,452838
's-Gravenhage,GSM 900,27.1,75755.3301,452962.5
's-Gravenhage,UMTS,3.0,86096,453119
's-Gravenhage,LTE,23.3,80298,453972
's-Gravenhage,UMTS,0.0,83750,454000
's-Gravenhage,UMTS,22.6,84350,457005
's-Gravenhage,UMTS,3.0,81685,455434
's-Gravenhage,GSM 1800,20.8,77796.3301,453430.5
's-Gravenhage,GSM 900,18.9,78228.7321,456494
's-Gravenhage,LTE,31.5,82195,454830
's-Gravenhage,UMTS,21.0,79742,458531
's-Gravenhage,GSM 900,30.0,83810,453718
's-Gravenhage,UMTS,24.0,84800,450324
's-Gravenhage,LTE,40.1,83523.2679,455187
's-Gravenhage,UMTS,37.4,81750,456622
's-Gravenhage,LTE,35.6,76683.6699,453707.5
's-Gravenhage,LTE,36.8,78059.1322,450048.1981
's-Gravenhage,UMTS,38.0,78779,452614
's-Gravenhage,UMTS,17.1,81027,454134
's-Gravenhage,LTE,29.4,85246,453353
's-Gravenhage,UMTS,24.7,78700,456605
's-Gravenhage,UMTS,35.5,83497,453274
's-Gravenhage,UMTS,28.4,80989,454737
's-Gravenhage,UMTS,23.1,79291,457301
's-Gravenhage,UMTS,28.6,79756,454397
's-Gravenhage,UMTS,30.7,78051,455349
's-Gravenhage,UMTS,16.5,78695,453162
's-Gravenhage,UMTS,50.0,81580,454930
's-Gravenhage,UMTS,3.0,82436,455554
's-Gravenhage,UMTS,28.1,76547,451162
's-Gravenhage,UMTS,35.8,75912,452103
's-Gravenhage,UMTS,30.2,78035,455330
's-Gravenhage,UMTS,30.4,76499,454120
's-Gravenhage,UMTS,31.3,78540,457548
's-Gravenhage,UMTS,26.9,82812,455933
's-Gravenhage,UMTS,50.0,81560,454905
's-Gravenhage,UMTS,25.8,82689,453252
's-Gravenhage,UMTS,24.3,75135,454164
's-Gravenhage,UMTS,21.2,81712,455047
's-Gravenhage,UMTS,23.9,79208,456038
's-Gravenhage,UMTS,46.3,83943,456316
's-Gravenhage,UMTS,16.3,78398,453708
's-Gravenhage,UMTS,35.3,77175,451475
's-Gravenhage,UMTS,32.1,82200,454835
's-Gravenhage,UMTS,22.1,79334,453546
's-Gravenhage,UMTS,63.9,76770,453805
's-Gravenhage,GSM 1800,44.0,75505,452700
's-Gravenhage,UMTS,30.0,81100,455205
's-Gravenhage,UMTS,28.2,79369,456688
's-Gravenhage,UMTS,28.5,81155,454926
's-Gravenhage,UMTS,55.0,82156,455384
's-Gravenhage,UMTS,32.7,83075,453889
's-Gravenhage,UMTS,32.0,82880,454512
's-Gravenhage,UMTS,37.4,79808,451814
's-Gravenhage,UMTS,35.6,76688,453715
's-Gravenhage,UMTS,31.0,77236,451592
's-Gravenhage,UMTS,33.5,81967,455334
's-Gravenhage,UMTS,26.3,81565,453535
's-Gravenhage,UMTS,21.8,79075,454427
's-Gravenhage,UMTS,29.9,79200,457982
's-Gravenhage,UMTS,3.0,82312,455468
's-Gravenhage,GSM 900,35.0,78062.1694,450045.4952
's-Gravenhage,LTE,27.2,80723.2679,453407
's-Gravenhage,LTE,44.8,77442.6699,450862.5
's-Gravenhage,LTE,28.5,81155,454919
's-Gravenhage,LTE,37.5,82878,455250
's-Gravenhage,LTE,18.9,78225.2679,456494
's-Gravenhage,UMTS,27.0,81224,456087
's-Gravenhage,LTE,22.0,82355,453830
's-Gravenhage,LTE,39.2,82223,454832
's-Gravenhage,LTE,23.1,79291,457291
's-Gravenhage,LTE,25.7,78521,451537
's-Gravenhage,LTE,22.0,85070.2679,450579
's-Gravenhage,LTE,33.7,82655.2679,453845
's-Gravenhage,LTE,22.5,77185.6699,452594.5
's-Gravenhage,UMTS,29.0,79600,459052
's-Gravenhage,UMTS,30.7,79167,457924
's-Gravenhage,UMTS,18.5,82021,456213
's-Gravenhage,UMTS,19.3,79099,454674
's-Gravenhage,LTE,20.6,79961.2679,458229
's-Gravenhage,UMTS,36.6,77586,449741
's-Gravenhage,LTE,30.8,81398,453300
's-Gravenhage,UMTS,18.0,82318,452974
's-Gravenhage,UMTS,3.0,81156,454871
's-Gravenhage,GSM 900,40.0,82132,455446
's-Gravenhage,UMTS,55.9,80928,452526
's-Gravenhage,LTE,33.8,82255.6699,458241.5
's-Gravenhage,LTE,29.2,82570.2679,456811
's-Gravenhage,LTE,27.8,85222,453656
's-Gravenhage,LTE,42.9,81943.2679,453410
's-Gravenhage,LTE,20.4,81770.2679,457702
's-Gravenhage,LTE,37.6,80223,453770
's-Gravenhage,LTE,28.6,76497.2679,454117
's-Gravenhage,LTE,26.3,80906,454418
's-Gravenhage,LTE,18.1,80965,454203
's-Gravenhage,LTE,18.8,77479.2679,456128
's-Gravenhage,LTE,23.9,79206.2679,456035
's-Gravenhage,GSM 1800,38.6,84955,457250
's-Gravenhage,GSM 900,60.0,79400,459100
's-Gravenhage,GSM 900,26.6,86260,452858
's-Gravenhage,UMTS,21.3,80330,455018
's-Gravenhage,UMTS,17.4,81244,453374
's-Gravenhage,LTE,30.0,81095.6699,455197.5
's-Gravenhage,LTE,34.4,82958,455850
's-Gravenhage,LTE,21.0,81688,455340
's-Gravenhage,UMTS,18.9,78227,456500
's-Gravenhage,GSM 1800,22.0,82365,453830
's-Gravenhage,LTE,29.0,82875.6699,454507.5
's-Gravenhage,GSM 900,24.0,88701.7321,452049
's-Gravenhage,LTE,21.0,80428.2679,452566
's-Gravenhage,GSM 900,50.0,81580,454923
's-Gravenhage,LTE,26.0,78288.2679,457779
's-Gravenhage,UMTS,28.7,83416,453433
's-Gravenhage,UMTS,3.0,83304,455067
's-Gravenhage,LTE,26.6,86258,452860
's-Gravenhage,GSM 900,32.2,81879.3301,456697.5
's-Gravenhage,GSM 1800,30.2,78039.3301,455322.5
's-Gravenhage,GSM 900,24.5,86694.7321,453449
's-Gravenhage,LTE,24.7,78695.6699,456597.5
's-Gravenhage,LTE,15.0,86995,454000
's-Gravenhage,GSM 1800,50.0,80186.3301,454541.5
's-Gravenhage,LTE,29.0,79595.6699,459047.5
's-Gravenhage,GSM 1800,32.7,83077,453887
's-Gravenhage,UMTS,3.0,87378,453540
's-Gravenhage,UMTS,7.0,82300,455602
's-Gravenhage,UMTS,20.9,80221,455341
's-Gravenhage,LTE,23.2,79773.2679,458824
's-Gravenhage,UMTS,33.2,81955,454137
's-Gravenhage,LTE,39.5,83245,455000
's-Gravenhage,UMTS,29.6,78514,452712
's-Gravenhage,GSM 900,30.0,83930,453865
's-Gravenhage,LTE,47.8,84545,456550
's-Gravenhage,GSM 1800,10.0,82417,455738
's-Gravenhage,LTE,23.8,80993.2679,454754
's-Gravenhage,GSM 1800,17.8,81294,456452
's-Gravenhage,GSM 1800,28.6,79761,454392
's-Gravenhage,GSM 1800,29.6,81654,453011
's-Gravenhage,GSM 1800,24.3,75137,454159
's-Gravenhage,GSM 1800,5.2,82119,453820
's-Gravenhage,GSM 1800,32.9,78305,457782
's-Gravenhage,GSM 900,31.9,81955,454133
's-Gravenhage,GSM 1800,23.9,79212.3301,456033.5
's-Gravenhage,GSM 1800,22.0,85073.7321,450579
's-Gravenhage,GSM 1800,39.2,83919,453915
's-Gravenhage,GSM 900,19.4,79035,454424
's-Gravenhage,GSM 900,20.5,79285.3301,457292.5
's-Gravenhage,GSM 900,44.0,75500,452695
's-Gravenhage,UMTS,5.0,81500,456062
's-Gravenhage,GSM 1800,41.2,82226,454000
's-Gravenhage,GSM 1800,31.9,81960,454135
's-Gravenhage,GSM 1800,21.0,79985.3301,458216.5
's-Gravenhage,GSM 1800,5.0,81413,455054
's-Gravenhage,GSM 1800,5.0,81500,456058
's-Gravenhage,GSM 1800,29.2,82573.7321,456811
's-Gravenhage,GSM 1800,45.5,80179.7321,454538
's-Gravenhage,UMTS,27.8,81450,456180
's-Gravenhage,UMTS,24.4,86261,452869
's-Gravenhage,LTE,21.8,79070,454425
's-Gravenhage,GSM 1800,29.9,87247.3301,454263.5
's-Gravenhage,GSM 900,13.0,83450,456490
's-Gravenhage,LTE,33.2,82658,453846
's-Gravenhage,GSM 1800,15.0,84367,451136
's-Gravenhage,LTE,31.5,85695,453420
's-Gravenhage,UMTS,20.0,79288,456333
's-Gravenhage,UMTS,9.0,83990,453837
's-Gravenhage,GSM 1800,22.5,77194.3301,452594.5
's-Gravenhage,LTE,22.3,81684.6699,453549.5
's-Gravenhage,GSM 900,30.0,86690,452237
's-Gravenhage,UMTS,26.0,78290,457785
's-Gravenhage,GSM 1800,29.4,85246,453343
